review_id,neg,neu,pos,compound,stars,product_category,review_text,original_text
zh_0778938,0.0,0.585,0.415,0.8176,5,book,"It's a nice wrapper: the first time I bought it here, it looked good. It's a nice delivery.",包装挺好的 : 第一次在这买东西，拿回来看起来蛮好的，送人的内容挺棒
zh_0515354,0.285,0.715,0.0,-0.8608,5,luggage,"Wrong: this box can only be dragged. It can't be pushed on the ground. There's only two wheels. It's wrong, but there's no problem with the box book. Give the person behind it a reference.",买错了 : 这个箱子只能拖行。不能竖在地上推。只有两个轮子。买错了。 不过就箱子本来说还是没啥问题。给后边的人一个参考。
zh_0283422,0.081,0.687,0.232,0.7845,5,shoes,"The shoes are low, they're half bigger than usual: thanks to the tip of the Internet, they've got 8.5 of the half, they're comfortable, they're affordable, and they're good for Amazons overseas.",鞋子幅面低，就该买比平时大半号的 : 感谢网友的提示，买了大半号的8.5，穿着舒适，价格合理，感谢亚马逊海外购。
zh_0799328,0.0,0.834,0.166,0.4926,5,sports,"This knife, which I specialize in, is a lot better quality than the ones I bought at 40 or 50!","这个刀 : 这个刀我专门用来拆快递的，质量确实比那些40,50买的那种刀好很多，质量不错！"
zh_0989597,0.225,0.679,0.096,-0.5584,5,book,"Simple isn't simple: in this complex society, the more innocent people are deceived and hurt. This is even more so for compatriots.",单纯不等于简单 : 在这个复杂的社会，越是单纯的人就越会被欺骗，受到伤害。女同胞们更是如此。所谓害人之心不可有，防人之心不可无。
zh_0919146,0.0,0.801,0.199,0.7715,5,book,"Interesting little story: It's very interesting to write in poetry, but perhaps it's a question of translation, and it's not very hymn in Chinese. I bought the second edition, with colored illustrations, and it's much better.",很有趣的小故事 : 用诗歌的文体写的，很有意思，但也许是翻译的问题，中文读起来不是很有韵味。我买的是第二版，有彩色插图，好看多了。
zh_0968234,0.0,0.768,0.232,0.9073,5,home,"It's perfect, it's filled with inflatable bags, it's been sent to Beijing for about 11 days, it's really good in kind, it's important it's cheap, it's only a series of colossal vases, it's only $200 up there, it's a minimum of 130 when it's black, it's like...",赞赞赞 : 包装完好，有充气袋作填充，寄来北京大概11天收到，实物很棒，重要的是价钱好便宜啊，在某宝网站看到个同系列花瓶要1300，这上面才200块，黑五的时候最低130多块，简直了……
zh_0362557,0.02,0.905,0.075,0.8271,5,baby_product,"It's cooler when you have a fever: good, you don't have to evaluate it, you don't know how many points you've wasted, now you know the points can be exchanged, and then I'm gonna make a good evaluation of it, and then I'm gonna make a good copy of it, and I'm gonna save it, and I'm gonna go where I'm going, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it, and I'm gonna do it.",自己发烧用了，比较凉不错 : 很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！
zh_0431035,0.0,0.764,0.236,0.5141,5,apparel,"Other gs: extra gs coats, good work, fast delivery. A little bigger. Amazon China buys gas overseas.",别致的gs : 别致的gs外衣，做工很好，快递很快。稍大。亚马逊中国海外购加油。
zh_0943045,0.047,0.474,0.478,0.8748,5,baby_product,Nice: You keep giving your kids an appetizer. Amazons have very good prices when they're active.,Nice : 一直给孩子喝雅培，亚马逊有活动时候价格很不错，东西保真
zh_0971757,0.0,0.5,0.5,0.8402,5,baby_product,It's good: kids like it. Safety is a little hot in the summer. Something's fine.,挺好的 : 孩子喜欢，安全就是夏天有点热，东西还是好的
zh_0086046,0.0,0.84,0.16,0.5859,5,digital_ebook_purchase,"It is enough to read this book on self-management: Organizational management looks at Management Practice, individual management looks at Successful Managers.",自我管理的书，看这一本就够了 : 组织管理看《管理的实践》，个人管理看《卓有成效的管理者》。
zh_0109524,0.0,0.626,0.374,0.6582,5,home,The chair is really good. It's a big seat. It's very flexible.,不错 : 椅子质量真的很不错，那个座位很厚，灵活性不错，很喜欢
